2737	ワイン	59
4369	ワザ	117
138	ワン	126
3391	ワンタッチ	33
3479	ワンピース	37
2828	ワーク	37
4205	ワード	31
563	ワールド	88
267	ワールドカップ	39
2223	ン	191
953	ヵ月	47
2716	ヶ国	27
1711	ヶ月	198
847	・	141
160	一	1560
494	一つ	376
2309	一体	72
49	一切	179
2547	一同	21
4942	一品	24
2667	一員	29
715	一変	27
474	一夜	35
2636	一大	35
3115	一定	54
645	一家	35
2244	一幕	22
3545	一括	27
4364	一挙	28
1766	一斉	47
1934	一新	33
1422	一方	281
899	一時	84
1667	一流	40
3496	一環	32
2079	一生	56
1328	一生懸命	56
72	一番	569
3808	一目	36
1293	一瞬	87
944	一緒	464
3871	一線	23
3525	一致	24
1374	一般	333
2810	一般人	26
2417	一見	63
3672	一覧	342
2115	一角	21
348	一言	98
3232	一貫	20
4435	一足	28
2413	一転	34
3678	一途	24
1079	一連	64
431	一部	481
2031	丁寧	67
2343	丁目	34
3068	七	38
403	万	1152
692	万が一	58
4647	万能	26
788	三	271
853	三木	22
112	三浦	62
43	上	1516
3542	上がり	21
4756	上げ	28
4673	上り	56
1248	上下	72
817	上位	109
4529	上倉	80
3772	上半期	28
3328	上司	75
4965	上品	54
4212	上戸	25
1476	上手	104
3831	上旬	78
2868	上昇	43
2943	上映	181
2691	上海	22
4550	上級	39
1253	上記	121
4412	上質	65
4944	上達	24
2954	上部	115
3637	上限	28
4349	上陸	123
613	下	370
4143	下り	25
4813	下半期	28
1496	下手	26
3108	下旬	113
2517	下着	23
2616	下記	188
4195	下部	72
3778	不便	30
1057	不信	22
2923	不倫	36
2549	不備	57
3873	不具合	117
4789	不可欠	27
3230	不可能	56
253	不在	50
1474	不安	179
2804	不安定	36
3125	不幸	20
1044	不快	25
2177	不思議	169
874	不明	146
3475	不正	40
3514	不況	22
1479	不満	85
1353	不能	39
3269	不自然	22
3097	不良	35
4226	不要	152
2236	不調	23
2376	不足	109
2728	不適切	27
1660	世	79
1829	世の中	100
745	世代	229
196	世界	1327
2596	世界一	54
2471	世界中	210
3610	世紀	98
1373	世間	66
2448	両手	22
2920	両方	88
1828	両立	41
1113	両者	45
634	両親	52
3387	両論	76
3256	両面	25
2172	並み	51
533	中国	170
3204	中央	127
106	中学	60
2103	中学校	25
605	中学生	44
3270	中山	22
2790	中島	24
3701	中川	23
144	中心	391
4018	中断	49
1350	中日	41
3100	中旬	92
668	中村	64
1819	中止	96
1691	中田	27
731	中略	31
514	中継	109
1738	中身	94
1664	中途半端	26
3172	丸	75
4302	丸の内	91
2591	丸山	24
2250	主	351
2945	主人公	348
3040	主体	21
1896	主催	76
1417	主力	40
3922	主婦	37
2216	主宰	28
2224	主張	99
2940	主役	75
2090	主流	44
3849	主演	382
2912	主義	39
1576	主要	125
3941	主題歌	109
1730	久々	23
955	久しぶり	51
3010	久美子	25
4523	乗	21
4760	乗り換え	22
4809	乙女	30
3323	九州	32
4330	乱用	21
3729	乾燥	58
686	亀田	21
3259	了承	213
4714	予備	22
2210	予告	260
4708	予告編	131
162	予定	929
292	予想	207
2820	予感	42
1352	予測	50
3117	予算	55
2552	予約	237
564	予選	103
3727	予防	33
198	争い	30
505	事	469
736	事件	228
3472	事例	29
1563	事前	217
3474	事務	42
1687	事務所	99
1302	事実	193
1447	事情	117
1043	事態	139
1223	事故	123
1855	事業	173
4057	事象	103
4685	事項	147
855	二	585
1992	二つ	54
3164	互い	25
4660	互換	56
233	五	31
16	五輪	234
1335	井上	47
1662	交代	21
3106	交換	130
1312	交流	68
1596	交渉	44
2550	交通	44
1323	交際	89
4734	京セラ	28
2512	京都	50
2660	亮	24
3960	人々	200
1928	人事	45
3511	人口	37
3167	人形	23
2814	人数	80
1631	人材	59
128	人気	1108
843	人物	185
727	人生	288
3776	人種	32
1433	人達	57
1056	人間	413
4044	人類	122
802	仁	38
471	今	1259
1314	今夏	210
976	今季	66
585	今年	717
433	今度	127
219	今後	560
315	今日	315
4	今月	185
4766	今秋	23
1206	今週	146
1133	介	31
1624	仕上がり	105
4793	仕上げ	23
79	仕事	658
4318	仕掛け	29
1049	仕方	105
3765	仕様	325
3397	仕組み	74
3081	仕草	22
80	他	809
344	他人	87
3900	他社	82
1875	付	81
2840	付き	264
1445	付き合い	53
3231	付け	110
2909	付属	112
3519	付近	29
2563	仙台	47
340	代	282
2993	代わり	93
1506	代名詞	26
2581	代理	44
3942	代目	23
232	代表	704
4893	代謝	24
3668	代金	31
57	以上	1152
603	以下	700
3234	以内	60
211	以前	272
725	以外	517
22	以後	21
952	以来	172
742	以降	402
4239	仮名	20
3495	仮想	29
3398	仮面	26
4858	仮面ライダー	35
2209	仰天	29
349	仲	78
827	仲間	157
1695	件	201
4213	任務	26
4158	任意	27
2533	企業	311
1103	企画	390
117	伊藤	49
4552	休	21
1503	休み	51
4317	休憩	28
3485	休日	54
529	休止	23
1367	会	722
3526	会員	138
485	会場	381
539	会社	416
32	会見	160
641	会話	133
1777	会議	110
763	会長	64
400	伝	22
4427	伝授	34
518	伝統	94
1414	伝説	200
200	位	594
806	位置	177
2918	低下	48
860	低迷	25
4933	住まい	38
4237	住人	22
4075	住宅	45
4035	住所	99
2493	住民	29
1230	佐々木	47
3453	佐藤	70
311	佑	123
1211	体	305
425	体制	37
1679	体力	38
3892	体型	26
3216	体感	82
2771	体操	25
1850	体調	48
409	体質	33
1210	体重	34
3219	体験	310
262	何	1383
3506	何者	41
3415	余分	21
676	余裕	96
1277	余計	41
3746	作	772
1089	作り	141
1304	作り方	39
495	作品	757
3850	作家	105
560	作成	249
2118	作戦	52
4179	作曲	26
3392	作業	162
4943	作用	35
2314	佳	21
3638	使い	130
4511	使い勝手	123
2207	使い方	206
3361	使命	26
1912	使用	730
2140	例	114
2856	例年	22
2529	供給	42
3604	依存	34
2460	依頼	72
2578	価値	169
3523	価格	716
4423	侵略	31
3351	便利	526
1899	促進	36
801	保	70
4384	保存	234
4107	保安	20
4171	保管	49
2082	保証	123
3574	保護	139
3847	保険	26
1512	信	21
399	信念	31
1478	信用	22
109	信頼	89
2058	修正	146
2366	修理	26
2085	俳優	272
314	俺	219
1317	個	231
1011	個人	351
892	個別	53
3359	個室	21
3257	個性	189
1771	倍	210
842	候補	100
2847	借金	29
1255	値	121
3782	値段	89
4118	偏見	22
2695	停止	62
2373	健	31
1115	健康	140
1038	側	350
3543	側面	63
1735	偶然	44
2880	傑作	44
4127	備え	21
2392	傷	44
222	傾向	90
3422	働き	34
647	像	90
373	僕	441
743	僕ら	65
1570	億	272
114	優	58
1887	優先	67
511	優勝	189
3751	優子	57
1948	優樹	24
2025	優秀	78
3283	優雅	41
1347	元	273
968	元気	170
3183	兄	21
761	兄弟	62
4163	充	22
4806	充分	22
1526	充実	234
4494	充電	255
260	先	588
438	先制	21
4928	先取り	29
1839	先日	186
589	先月	92
746	先生	103
2096	先発	29
4630	先着	43
2879	先行	150
37	先輩	98
4663	先述	29
2770	先週	181
3676	先進	32
2528	先頭	24
1657	光	163
4599	光学	31
2073	光景	31
2030	光栄	24
4790	光沢	23
834	克也	65
4513	克彦	50
3369	克服	25
68	免許	20
3265	児	20
3927	入	25
1285	入り	264
4473	入力	345
912	入団	38
2078	入場	52
116	入学	33
1659	入手	97
2658	入社	81
4628	入荷	20
4803	入門	31
573	全て	343
2235	全体	261
164	全力	49
2386	全員	109
1002	全国	715
492	全日本	47
901	全米	154
3344	全般	26
1742	全貌	23
3600	全身	59
789	全部	261
4770	全長	38
3298	全開	22
1799	全面	59
1613	八	20
1945	公	33
3095	公園	44
740	公式	930
3954	公演	44
4106	公衆	22
2869	公表	56
946	公開	1082
1309	六	26
2041	六本木	104
1137	共	40
3970	共同	76
3749	共存	23
2944	共感	90
3127	共有	181
1946	共演	154
970	共通	144
3548	兵器	29
4222	兵士	23
1706	兵庫	20
1329	具体	168
1639	具合	50
1702	兼	127
449	内	801
3292	内側	60
557	内容	748
2435	内田	31
3894	内蔵	190
1893	内部	86
512	内閣	20
3031	内面	35
404	円	1207
4402	冊	65
3291	再会	41
2007	再現	97
3444	再生	211
525	再起	20
2385	再開	41
2363	冒険	80
335	冒頭	101
325	冗談	52
171	写真	941
1572	冠	35
1523	冬	155
4591	冷却	23
1068	冷静	76
4181	凄腕	20
4598	凝縮	24
413	処分	38
4124	処刑	25
2697	処理	163
1493	出	28
2571	出し	28
2670	出会い	129
4549	出力	103
4182	出品	33
1121	出場	212
4705	出展	42
1809	出席	77
4424	出店	21
3349	出張	36
2825	出来	22
958	出来事	121
334	出演	663
2740	出版	85
2792	出現	66
951	出産	39
697	出発	26
2694	出荷	66
1000	出身	119
257	分	882
3329	分け	23
234	分の	57
3509	分割	23
898	分析	106
2168	分野	80
246	分間	58
4386	分類	38
2768	切り	23
3569	切り替え	52
2726	切れ	49
4610	切替	30
3842	刊	30
4146	刑事	43
3186	列	95
192	初	454
2276	初め	30
2864	初代	52
1502	初回	65
2934	初対面	24
4147	初心者	90
282	初戦	40
2242	初日	78
2958	初期	118
1426	判定	27
1409	判断	277
2783	判明	82
1750	別	326
2480	別々	25
2545	別れ	43
4706	利便	34
4556	利夫	85
3363	利点	25
1693	利用	1021
1592	利益	28
62	到来	30
2249	到着	45
2105	制	71
1978	制作	249
3480	制度	42
4255	制御	25
4152	制服	23
76	制覇	28
3156	制限	109
1260	券	157
657	刺激	127
2955	削減	34
875	削除	149
122	前	1244
2862	前代未聞	38
4288	前作	75
1531	前半	97
2032	前向き	61
2712	前回	145
4819	前売	26
3306	前売り	36
3274	前年	20
1271	前後	134
2142	前提	41
688	前日	87
1055	前田	63
3673	前編	43
773	前置き	37
2143	前述	55
3330	前面	67
93	剛	50
4068	剛力	23
4072	剣	42
3042	剤	60
1419	割	226
2305	割合	45
4754	割引	77
3845	創作	22
3904	創業	36
4295	創造	24
2164	劇	181
3835	劇場	327
2254	劇的	52
242	力	732
2516	加	33
2641	加入	57
3921	加工	69
1078	加藤	70
3237	加速	58
4684	加速度	25
3881	助け	33
4905	助演	24
943	努力	102
3348	労働	30
1731	効果	344
1142	効率	110
3052	勃発	27
4902	勅使河原	20
2167	勇気	88
1593	勉強	131
609	動き	193
1343	動作	239
1398	動向	54
3304	動員	105
4112	動機	21
3833	動物	72
1754	動画	515
1464	勘違い	39
85	勝	67
1461	勝ち	57
225	勝利	137
1834	勝手	97
942	勝負	95
3373	募集	116
488	勢	28
2049	勢い	126
3341	勢力	20
4654	勢揃い	76
4084	勤務	56
3251	匂い	29
176	化	1024
3145	化粧	111
3003	北	47
1058	北京	49
1122	北朝鮮	39
867	北海道	99
4528	北米	30
3149	区	207
4103	医	23
3627	医学	20
1710	医師	28
4250	医療	33
1770	十	134
994	十分	254
2146	千	166
4363	千代田	31
719	千葉	56
818	午前	100
542	午後	77
195	半	73
3206	半ば	28
1094	半分	59
3119	半年	58
168	卒業	120
4954	卓上	25
422	協会	104
2526	協力	156
1995	協議	26
1556	協賛	21
1973	南	58
364	南アフリカ	40
2623	単位	61
4577	単体	49
1794	単独	46
3607	単純	72
3628	博士	28
4782	占い	44
3855	印刷	39
94	印象	384
297	危機	84
419	危険	134
2215	即時	46
4218	卵	40
3812	厚	28
3205	厚み	33
2202	原	38
3940	原作	224
751	原因	223
3195	原宿	54
3246	原点	42
2558	原発	44
2507	原稿	29
4877	原題	36
2785	厳正	85
4739	厳選	64
665	去年	65
3287	参入	141
1655	参加	477
1954	参戦	33
2852	参照	149
3998	参考	163
3007	友	39
2908	友人	174
350	友情	67
3332	友美	24
2152	友達	293
2554	双方	30
1238	反対	81
4136	反射	25
2052	反応	230
3650	反撃	23
2747	反映	63
2187	反発	37
1325	反省	47
357	反論	90
2899	反響	58
4007	収	41
1411	収入	150
2813	収容	21
2539	収益	33
2836	収穫	22
4611	収納	36
698	収録	122
2293	収集	48
1580	取り	32
3182	取り扱い	102
4078	取り組み	37
3350	取引	54
938	取得	94
3358	取扱	116
689	取材	236
541	取締役	63
4187	受付	141
3952	受信	116
4496	受講	53
2021	受賞	249
1475	口	206
4277	口コミ	54
4337	口座	21
4888	古代	41
3997	可	21
3302	可哀想	27
3032	可憐	26
51	可能	1100
991	台	445
3131	台場	21
4459	台数	93
4040	台本	26
3260	台湾	59
1755	台詞	33
1609	台頭	22
2514	史	33
191	史上	243
172	右	275
2449	右側	89
848	号	227
309	司	29
1100	司会	94
1939	各国	108
2536	各地	84
1578	各社	125
3129	各種	181
2042	合コン	50
653	合宿	22
1696	合意	25
3836	合成	39
1623	合戦	25
70	合格	24
2556	合計	97
4115	合間	40
1692	吉	41
4881	吉川	37
2	吉田	45
4732	同じ	20
3759	同一	22
2431	同僚	57
4551	同名	34
1429	同士	187
1178	同夜	25
3111	同局	26
2391	同年	35
1848	同情	35
3928	同意	64
286	同日	96
2537	同時	205
118	同期	84
1214	同様	282
1219	同氏	84
1889	同社	219
3552	同等	74
3594	同級生	26
849	同誌	93
2262	同調	27
67	名	1350
4765	名作	96
850	名前	277
423	名古屋	65
4761	名所	21
4196	名曲	20
2019	名物	25
3286	名称	43
1694	名言	30
1406	名誉	35
1359	名門	42
1019	向き	27
3872	向け	775
1299	向こう	41
888	向上	170
1763	向井	23
572	君	143
4017	否	22
1332	否定	106
3247	吸収	36
4859	吹き替え	48
4855	吹替え	20
791	告白	138
1560	告知	49
611	周り	225
1484	周囲	183
1174	周年	165
4527	周波数	45
1774	周辺	143
3241	呪い	22
1881	味	159
4835	味わい	73
805	味方	101
3595	呼び声	26
2051	呼吸	20
1821	命	109
2732	和	39
4914	和やか	20
391	和田	32
4975	和男	20
4070	咲	29
3144	品	288
4063	品川	21
3989	品質	108
3006	員	156
3389	哲学	34
4160	唇	25
489	唯一	133
3152	商品	488
2857	商売	24
4134	問	27
439	問い	36
2675	問い合わせ	114
408	問題	654
1010	喜び	98
2544	喧嘩	27
3986	営業	244
1477	嘘	89
723	噂	123
3455	器	98
2983	噴出	30
2735	四	54
87	回	872
2702	回り	27
959	回復	54
2859	回数	48
1301	回答	153
4432	回線	126
194	回転	84
2998	回避	27
1627	団	80
1751	団体	82
2116	困惑	26
2588	困難	64
3821	図	49
4194	図鑑	24
2313	固定	77
4279	固有	48
458	国	313
3641	国会	28
1073	国内	448
3651	国内外	37
3116	国家	61
379	国民	120
4121	国産	25
3024	国立	25
2778	国籍	25
1158	国際	264
2910	圏	63
1825	圏外	55
3834	園	31
1045	土	449
2125	土地	40
4248	土日	33
4957	土産	21
1748	圧倒的	181
2354	圧力	33
3325	圧巻	36
3005	在住	40
4300	在庫	23
310	圭	63
363	地	321
4032	地上	54
2280	地下	28
4089	地下鉄	36
2212	地位	21
1528	地元	95
1974	地区	31
4275	地味	27
4379	地図	57
1870	地域	170
1816	地方	75
2838	地獄	32
3388	地球	111
1069	地道	23
2489	地震	56
1635	坂本	31
1656	型	401
4608	型番	65
3386	城	45
4161	執筆	1039
1258	基	52
2560	基地	37
632	基本	331
220	基準	79
2364	基礎	38
3490	基調	27
667	埼玉	59
3549	堪能	106
729	報告	143
30	報道	421
1534	報道陣	30
2213	報酬	23
45	場	317
2071	場内	21
695	場合	989
424	場所	520
1793	場面	203
4839	堺	21
4730	塔	22
3538	塚	23
3996	塩	35
1993	増	23
3512	増加	72
3670	増幅	21
4366	増額	24
1465	壁	85
4425	壁紙	69
3743	士	68
2444	壮大	77
3227	壮絶	82
469	声	995
2028	声優	87
3698	声援	21
4326	売	23
1244	売り上げ	80
4443	売れ筋	22
3307	売上	44
1903	変	70
2584	変動	23
221	変化	231
3462	変換	82
1040	変更	511
1968	変身	84
1007	夏	567
1189	夏休み	52
2401	夕方	35
620	外	298
4024	外側	44
2221	外出	96
2200	外国	90
4358	外見	36
4138	外観	68
4016	外部	198
159	多く	600
548	多大	30
4328	多岐	20
3693	多彩	73
4296	多忙	24
2487	多数	284
3432	多様	62
3110	多用	28
705	夜	229
4805	夜景	34
594	夢	345
3308	夢中	49
1845	大	159
2196	大きめ	32
1776	大丈夫	136
693	大事	236
747	大人	312
2883	大人気	164
217	大会	225
440	大体	25
4852	大作	131
728	大切	396
1892	大勢	46
2706	大半	39
3980	大地	22
1029	大型	123
1042	大変	281
1327	大好き	209
1310	大学	149
1463	大学生	42
3750	大島	104
3318	大幅	101
4043	大戦	37
1047	大手	162
3822	大河ドラマ	21
4897	大泉	26
58	大物	40
2598	大統領	54
1280	大胆	72
2020	大賞	47
346	大輔	33
1032	大量	99
2576	大阪	162
2503	大震災	103
2611	天	35
3012	天井	23
4123	天使	21
1375	天才	97
3783	天気	38
3252	天然	67
1782	太	39
1835	太平洋	28
105	太郎	31
3091	太陽	57
4315	太陽光	20
1184	太鼓判	22
1334	夫	117
1186	夫人	22
1772	夫婦	80
493	失敗	176
3020	失格	23
934	失点	43
1106	失礼	42
3844	奇妙	58
3078	奇跡	105
4854	奈々	28
466	契約	203
4894	奥	73
3493	奥さん	33
4631	奥行き	42
965	奮闘	46
1822	女	330
2772	女の子	150
1162	女優	331
180	女子	806
1455	女子大	40
2375	女子高	53
376	女性	1011
1397	女王	82
1376	奴	81
949	好き	710
3633	好み	159
3385	好意	30
2546	好感	22
3690	好評	103
878	好調	38
2077	如何	73
1651	妄想	56
1336	妊娠	46
4055	妖怪	34
290	妙	23
1148	妹	51
733	妻	160
3352	姉	34
1952	姉さん	25
2509	姉妹	94
3866	始まり	38
3469	始め	59
4973	姐さん	20
2346	委員	83
1737	姫	36
154	姿	568
427	姿勢	148
2924	娘	143
1457	婚	65
4028	婦	21
3343	媒体	40
1231	嫁	32
3285	嫉妬	28
621	嫌	109
1112	嫌い	64
903	子	357
2674	子ども	116
699	子供	361
100	子役	35
1852	子育て	21
3118	字	31
2227	存分	62
146	存在	460
3654	孝之	29
1053	季節	190
1517	孤独	45
2014	学	63
1867	学園	35
111	学校	140
2011	学生	132
3930	学習	47
3999	学者	22
3435	孫	73
3909	宇宙	112
303	守備	38
766	安	39
4640	安価	47
1408	安全	112
2719	安定	124
2756	安心	219
203	安藤	32
2384	完了	149
452	完全	329
3340	完売	38
2356	完成	216
807	完璧	108
4403	完結	43
1514	宏	28
3575	官	56
4931	定休	37
4709	定価	24
1154	定期	69
4183	定番	98
2876	定着	39
2989	定評	33
4644	定額	62
4347	宛	30
823	宝	31
4827	宝石	27
2277	実	76
3935	実写	75
156	実力	172
3846	実在	27
1853	実家	32
1492	実情	21
1524	実感	126
1459	実態	47
1630	実施	464
4545	実機	81
2961	実況	26
4774	実物	20
963	実現	416
4294	実用	69
20	実績	50
313	実行	155
4562	実装	33
4228	実話	37
2854	実質	61
2208	実践	80
2872	実験	43
2620	客	80
3331	客席	25
4184	客観	95
2474	宣	21
2296	宣伝	78
961	宣言	105
3043	室	80
2510	室内	28
2053	宮	38
1371	宮城	38
1440	宮崎	30
9	家	587
1862	家事	27
2652	家庭	132
646	家族	317
3949	家電	78
3530	容姿	31
3046	容易	24
2100	容疑	46
4140	容赦	26
4489	容量	371
3126	宿敵	22
2154	宿泊	41
2723	寄り	21
3416	寄付	36
1516	密着	57
3761	富士通	91
4890	富豪	23
783	寛	45
2678	審判	25
2738	審査	49
4791	寸法	31
35	対	82
2324	対処	32
902	対応	1054
3	対戦	101
1965	対抗	48
27	対決	81
4037	対照	29
3528	対立	21
2610	対策	148
913	対談	45
1241	対象	312
2022	対面	30
707	寿司	25
4260	封印	22
3018	専属	31
3190	専用	374
1203	専門	230
1842	将	51
1775	将来	214
55	尊敬	46
3301	導入	146
3715	小	22
1082	小倉	24
3972	小型	90
4148	小売	21
356	小学校	44
1363	小学生	42
4788	小学館	21
1791	小林	66
3890	小物	45
4130	小説	125
2275	少女	131
1404	少年	99
3371	少数	27
1697	就任	60
1801	就職	60
2709	尻	34
2046	局	143
3674	居住	28
2147	屈指	27
2603	届け	113
2340	屋	139
3802	屋内	21
2070	屋外	53
4178	展	47
1626	展望	31
4168	展示	214
516	展開	452
2794	層	147
3893	履歴	52
1841	山	64
3261	山口	36
2683	山崎	29
1125	山本	44
2017	山田	55
306	岡崎	29
3384	岡本	99
280	岡田	50
3876	島	76
1450	島田	26
1599	崇	27
2722	崖っぷち	23
3047	崩壊	31
2887	嵐	67
929	川	40
249	川島	23
926	川崎	26
3027	川澄	20
1136	州	51
3918	工場	54
3603	工夫	87
664	左	209
4717	左上	30
4699	左下	28
4649	左側	83
3771	左右	126
2430	巧み	22
584	巨人	81
4863	巨匠	43
2470	巨大	133
457	差	160
2452	差別	48
784	己	29
2824	巻	121
1732	市	186
1868	市内	29
2978	市場	264
2097	市川	20
1407	市民	43
3973	市販	20
3376	市長	31
3021	希	75
1014	希望	188
65	師	67
782	席	101
3185	席巻	27
1615	帯	116
2108	帰り	37
285	帰国	59
3799	帰宅	29
4956	帰属	45
4514	帳	69
4731	常時	30
2720	常識	89
2174	帽子	24
598	幅	198
569	幕	71
3932	幕張メッセ	29
3721	平	24
893	平凡	20
3764	平和	40
889	平均	109
1361	平成	37
3913	平日	55
1675	平気	31
2038	年上	26
1462	年下	34
2131	年代	129
2543	年収	147
63	年度	97
633	年末	38
3619	年版	22
133	年生	58
120	年間	279
1607	年齢	150
1781	幸	24
3061	幸い	23
480	幸せ	205
2486	幸運	20
2890	幹部	22
4297	幻想	31
101	幼少	20
980	幾つ	20
2540	広告	110
1960	広報	48
4812	広大	20
809	広島	57
3013	床	40
3161	底	29
2183	店	486
4188	店内	59
2776	店員	39
3985	店舗	222
2272	店長	25
4619	店頭	90
3423	府	38
193	度	882
1773	度目	60
1510	度胸	24
2542	座	57
3366	座談	25
1132	康	40
2490	延期	37
1788	延長	55
3919	建物	38
4332	建築	26
3417	建設	21
795	弁護士	36
2782	弊社	76
169	式	270
3405	引き	31
2784	引用	38
10	引退	80
501	弟	37
2472	弱	54
2355	弱点	27
1681	強	30
2263	強み	29
3443	強制	44
3608	強力	56
2717	強化	113
2440	強度	20
2365	強烈	74
578	強調	81
265	強豪	33
3143	弾	208
4971	弾力	21
2684	当たり	50
873	当たり前	126
1443	当初	107
1282	当日	143
132	当時	224
3988	当社	62
3969	当選	153
1064	形	305
2357	形式	155
3451	形成	28
4650	形状	74
2562	彩	77
510	影	62
1689	影響	291
1212	彷彿	23
1714	役	412
2988	役割	51
4882	役柄	32
3936	役者	49
115	彼	535
1805	彼ら	213
625	彼女	497
2037	彼氏	106
738	往年	20
4908	待	115
3785	待ち	27
3155	待望	108
152	後	1301
1472	後ろ	61
341	後半	167
1747	後悔	37
2628	後日	34
1638	後継	38
3414	後編	42
273	後輩	53
4064	徒歩	33
1274	従来	225
2238	得	104
606	得意	108
175	得点	76
691	復帰	99
1480	復活	122
2565	復興	80
1761	復讐	34
2206	微妙	68
720	徳	20
3253	徹	32
583	徹底	139
3566	徹底的	49
454	心	602
4752	心地	76
475	心境	49
4259	心機一転	44
2013	心理	84
3094	心臓	24
3482	心身	23
1326	心配	177
1669	心頭	26
2625	必死	73
2797	必至	22
919	必要	1088
663	必見	153
3706	必須	120
3449	志向	30
3321	志望	25
3640	応募	311
1051	応援	195
4703	応用	26
3207	応答	30
4229	忠実	29
1586	快挙	41
4139	快適	327
3794	念願	23
406	怒り	186
713	思い	280
1090	思い出	93
2403	思考	32
1368	急	62
2755	急上昇	31
2434	急増	31
3797	急激	21
3022	急速	83
52	性	973
866	性格	108
4446	性能	168
4397	怪	22
820	怪我	25
2877	怪物	31
1390	恋	217
1413	恋人	147
142	恋愛	265
1097	恐れ	23
2482	恐怖	113
382	恒例	37
3724	息	54
104	息子	103
3036	恵	22
1653	恵比寿	24
1784	悩み	201
3732	悪	51
1294	悪化	21
2718	悪口	20
3245	悪夢	20
4753	悪役	36
1915	悪意	24
3429	悪質	26
4441	悪魔	43
1205	悲しみ	33
3424	悲劇	37
3210	悲鳴	25
2008	情熱	57
4042	惑星	51
1642	想い	132
482	想像	162
559	想定	71
1688	意向	28
351	意味	466
2821	意図	58
661	意外	203
322	意思	43
3101	意欲	47
2247	意気込み	39
389	意見	462
455	意識	267
1164	愛	285
1741	愛情	63
3276	愛用	45
3130	愛知	29
1591	愛称	25
147	感	776
247	感じ	403
2361	感動	255
4125	感度	57
2088	感性	36
2404	感情	118
256	感想	188
3089	感染	30
1187	感激	35
1501	感覚	226
1315	感触	31
278	感謝	118
2415	態度	67
1279	慎重	29
1402	憶測	23
2748	懸念	51
0	成	53
4099	成分	91
90	成功	285
1182	成果	52
3470	成立	34
880	成績	90
305	成長	305
1084	我々	104
1877	我慢	44
236	戦	442
235	戦い	157
3193	戦争	54
1625	戦力	42
787	戦場	20
2311	戦士	44
4924	戦火	23
1259	戦略	88
2260	戦術	24
2418	戦闘	48
2468	戸惑い	25
936	所	223
762	所属	192
3433	所有	52
4952	所要	25
4872	所見	28
4936	所長	23
89	扉	31
748	手	758
3058	手のひら	30
3199	手作り	43
2205	手元	63
4811	手入れ	44
3649	手前	22
4569	手動	50
4648	手持ち	36
4796	手数料	21
4728	手書き	40
3895	手段	61
2171	手法	44
1405	手紙	48
3179	手続き	25
1149	手術	20
4207	手軽	201
2457	手配	23
3708	手間	97
4584	手頃	22
4291	手順	123
2933	才	122
1372	才能	72
4144	打ち合わせ	20
543	打撃	23
3000	払拭	21
3937	扮	22
453	扱い	74
434	批判	436
3112	批評	113
2170	技	244
896	技術	376
2288	把握	59
3065	抑制	20
2301	投入	92
921	投手	66
910	投球	22
2965	投票	54
650	投稿	227
534	投資	45
2626	抗議	54
576	折	66
2663	抜き	31
2759	抜擢	71
604	抜粋	24
3085	抜群	117
387	披露	284
1224	抵抗	36
1672	押し	44
4655	抽出	42
2505	抽選	199
1579	担当	291
269	拍手	41
3491	拒否	45
3220	招待	127
3295	拝見	24
1140	拠点	41
4166	拡充	30
3993	拡大	190
4467	拡張	52
3463	拡散	27
1435	拳	21
4726	持	30
3057	持ち	38
2597	持ち主	25
4612	持ち運び	31
4492	持続	29
515	持論	23
1196	指	96
3517	指先	23
3655	指南	21
4199	指原	20
1290	指名	51
1243	指定	202
1141	指導	88
835	指揮	45
355	指摘	179
2351	指示	55
2285	指紋	73
1970	指輪	28
592	挑戦	303
2033	挙句	21
2024	挨拶	136
3150	挫折	38
765	振り	33
4546	挿入	37
4090	捜査	52
4532	据え置き	79
2219	掃除	22
3929	授業	21
4113	授賞	51
1982	排除	24
2807	採用	485
3925	探偵	55
4785	探査	25
4493	接続	382
2661	接触	36
2653	控えめ	21
4067	推奨	36
2010	推定	21
3173	推測	41
4169	推進	30
1048	掲示板	641
540	掲載	388
2349	揃い	28
3852	描写	47
2700	提供	851
502	提出	36
3374	提唱	22
537	提携	25
2265	提案	175
3381	提示	29
4824	換金	50
3070	握手	43
3039	揶揄	27
2682	損	30
2064	損害	31
3891	搭載	741
872	携帯	366
3713	摂取	22
4602	撮像	24
1967	撮影	564
2592	擁護	63
3955	操作	520
2214	支払い	38
1355	支持	156
2411	支援	110
2204	支配	54
1621	改善	255
3588	改良	24
1341	改造	23
3370	改革	28
250	攻撃	100
2266	攻略	44
4001	放射線	35
2579	放映	41
3691	放置	36
123	放送	802
2128	放題	92
2618	政府	86
1827	政治	84
2692	故郷	21
1878	故障	110
4377	敏感	30
4375	救出	26
932	敗	28
1497	敗戦	34
3428	教室	44
3184	教師	33
2347	教授	48
753	教育	103
2061	敢行	37
3917	散歩	26
3819	敦子	30
3123	敬遠	21
209	数	1016
23	数々	201
1254	数値	51
894	数字	99
4715	数量	41
775	整備	26
3865	整形	21
2823	整理	80
1170	敵	145
2960	文	160
593	文化	149
862	文句	48
1567	文字	236
3737	文字通り	41
4060	文庫	35
4849	文明	27
3572	文書	39
3524	文章	68
3011	斉藤	32
1306	斎藤	54
1571	料	227
1192	料理	199
3622	料金	161
2916	斬新	56
509	断言	35
3187	新	32
655	新た	530
110	新人	89
1348	新作	123
3859	新卒	35
3971	新型	57
